"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"PC P-40:4 or PC O-40:5",-0.013547,-0.030036,0.035285,-0.10685,0.10464,0.014951,-0.043374,0.038839
"PC P-40:5 or PC O-40:6",-0.0087991,0.00068807,0.051396,-0.094335,0.10058,-0.001285,0.042937,-0.0133
"PC P-42:2 or PC O-42:3",0.0045769,-0.065815,0.040356,-0.064082,0.032849,0.019452,-0.03354,0.016093
"PC P-42:4 or PC O-42:5",0.0054693,-0.01679,0.064453,-0.11585,0.043534,0.030466,-0.046243,0.024072
"PC P-42:5 or PC O-42:6 Isomer A",-0.017667,-0.052275,0.0638,-0.055078,0.055329,-0.018274,-0.04428,0.037655
"PC P-44:4 or PC O-44:5",0.015772,-0.045909,0.049564,-0.1065,0.059835,0.001606,-0.046796,0.0044849
"PE 16:1_18:1",-0.076198,0.000053271,0.065617,-0.038399,0.11793,-0.10543,0.020875,-0.023652
"PE 34:1",-0.074142,-0.032022,0.078964,-0.026504,0.095484,-0.13134,0.050494,-0.013962
"PE 34:2",-0.081387,-0.0068646,0.044846,-0.028973,0.11896,-0.12269,0.039554,-0.0271
"PE 36:1",-0.059406,-0.062045,0.068829,-0.025674,0.10231,-0.13116,0.076986,-0.023446
"PE 36:2",-0.058982,-0.024954,0.060049,-0.038331,0.12223,-0.11813,0.070838,-0.032048
"PE 36:3",-0.069052,0.034029,0.047873,-0.036529,0.11303,-0.081981,0.0069288,-0.047611
"PE 36:4",-0.072218,0.021322,0.029006,-0.062114,0.15834,-0.12617,0.055986,-0.030002
"PE 38:4",-0.06204,0.012732,0.010783,-0.049842,0.13908,-0.1232,-0.00143,-0.031978
"PE 38:5",-0.044702,0.033082,0.039386,-0.071576,0.15386,-0.092305,0.0042204,0.0050818
"PE 38:6",-0.060473,0.053788,0.042247,-0.073756,0.13128,-0.18241,0.084278,-0.032703
"PE 38:6 Isomer B",-0.045977,0.033053,-0.000089427,-0.043992,0.058011,-0.062232,0.061141,-0.055787
"PE O-16:1_18:1",-0.062557,0.003012,0.02798,-0.032109,0.09772,-0.14728,0.03461,-0.031538
"PE O-16:1_18:2",-0.065904,0.041252,-0.038073,-0.041111,0.086377,-0.061877,0.014214,-0.010532
"PE O-16:1_22:6",-0.053998,0.086695,0.027037,-0.072584,0.089719,-0.14378,0.089118,-0.026096
"PE O-18:1_16:0",-0.041469,0.12094,-0.040988,0.029012,-0.01694,0.08012,-0.03338,0.03201
"PE O-18:1_22:6",-0.046894,0.053457,0.021244,-0.044942,0.084409,-0.093085,0.032968,-0.018091
"PE O-38:6 Isomer A",-0.066715,0.05931,0.020771,-0.050605,0.12401,-0.072877,-0.028513,-0.0095854
"PE O-40:4",-0.068831,0.010359,-0.013896,-0.086831,0.11385,-0.044721,0.023834,-0.019528
"PE O-40:5 Isomer B",-0.076339,-0.023735,-0.02054,-0.055273,0.12808,-0.10454,0.045573,-0.038561
"PE O-40:6 Isomer B",-0.080576,0.029433,0.023477,-0.034,0.12664,-0.11269,0.052326,-0.059944
"PE P-34:1 or PE O-34:2",-0.070834,-0.012502,0.040654,-0.0091341,0.088745,-0.097151,0.01479,-0.013994
"PE P-36:1 or PE O-36:2",-0.055165,-0.02078,0.010742,-0.032909,0.10634,-0.13782,0.074888,-0.04339
"PE P-36:2 or PE O-36:3",-0.066443,0.0094426,0.016528,-0.034768,0.098401,-0.1198,0.040962,-0.048216
"PE P-36:4 or PE O-36:5",-0.091529,0.027209,0.0025683,-0.066176,0.14572,-0.14149,0.060842,-0.051397
"PE P-38:4 or PE O-38:5",-0.080567,0.017632,0.0056622,-0.060395,0.1265,-0.11203,0.023723,-0.019838
"PE P-38:5 or PE O-38:6",-0.079837,0.055013,-0.021158,-0.048456,0.13675,-0.11824,0.049035,-0.056851
"PE P-40:4 or PE O-40:5 Isomer A",-0.08257,-0.0066962,-0.0094163,-0.044505,0.15423,-0.13598,0.052143,-0.033757
"PE-O 18:1_22:6",-0.059369,0.052493,0.0012833,-0.074305,0.10082,-0.15971,0.11115,-0.012684
"PEtOH 16:0_16:0",-0.089439,0.17829,-0.11705,0.075022,-0.023451,-0.01942,0.04796,0.099521
"PEtOH 16:0_16:1",-0.091207,0.09552,-0.097524,0.098157,-0.0097461,-0.028113,0.023684,0.067646
"PEtOH 16:0_18:1",-0.13781,0.20256,-0.14861,0.10279,-0.12498,-0.06219,0.051847,0.15278
"PEtOH 16:0_20:4",-0.089606,0.17346,-0.11223,0.083818,-0.012417,-0.12449,0.075638,0.084416
"PEtOH 16:1_16:1",-0.086427,0.0050391,-0.0093807,0.045227,-0.083154,0.065851,-0.046589,0.013872
"PEtOH 16:1_18:1",-0.1208,0.2266,-0.19062,0.072951,-0.061298,-0.054807,0.027579,0.16359
"PEtOH 18:1_18:1",-0.10415,0.20156,-0.14316,0.077616,-0.027643,-0.092385,0.054827,0.11064
"PEtOH 18:1_20:4",-0.10935,0.16453,-0.13017,0.076249,-0.021408,-0.049955,0.042274,0.10085
"PEtOH 36:1",-0.11956,0.15479,-0.11144,0.093493,-0.04718,-0.095742,0.022654,0.10221
"PFAP-FT_diPAP",0.050713,0.14863,0.0092465,-0.19358,-0.11589,0.10808,0.11456,-0.11868
"PGE2",-0.0775,0.031339,-0.031001,0.10268,-0.090049,0.0079047,-0.0079346,-0.012893
"Phosphatidylethanolamine alkenyl 16:0-20:4",-0.08187,0.015569,0.004739,-0.059407,0.11569,-0.11454,0.004858,-0.0018196
"Phosphatidylethanolamine alkenyl 18:0-18:2",-0.072525,-0.03378,0.015615,-0.018408,0.082972,-0.087807,0.0044637,0.01649
"PI 16:0_16:0",-0.012973,-0.094572,0.065114,-0.00599,0.022524,-0.10357,0.07797,0.051938
"PI 18:0_20:4",0.020133,-0.0013292,0.038745,-0.11504,0.10366,0.015995,-0.055399,-0.022866
"PI 32:1",0.0241,-0.07408,0.088522,0.0087926,-0.059151,0.03177,-0.038148,-0.008147
"PI 34:1 Isomer A",-0.034182,0.019091,0.024648,-0.09096,0.043171,-0.061242,0.11178,-0.028232
"PI 34:2",0.019034,-0.037894,0.090377,-0.011101,-0.0027981,-0.0086343,0.0079713,-0.014632
"PI 34:2 Isomer B",0.021794,-0.030465,0.067,-0.047002,0.00013529,-0.00021358,0.0055998,0.019671
"PI 36:1 Isomer A",0.037019,-0.051023,0.064498,-0.037123,-0.030862,0.024631,0.00708,-0.033981
"PI 36:4",-0.0025816,-0.0013523,0.038081,-0.063941,0.060618,-0.015613,-0.0033976,0.0069325
"PI 38:3",0.0082616,0.00061882,0.067443,-0.084673,0.068255,-0.01286,0.014678,0.0060499
"PI 38:4",0.015285,-0.0070398,0.05116,-0.11628,0.12434,0.038028,-0.039924,-0.0046272
"PMeOH 16:0_18:1",-0.042382,-0.042584,0.04328,0.14048,0.028405,-0.19109,0.037924,0.012925
"PS 16:0_22:4",-0.057256,0.054738,-0.020108,-0.080962,0.15148,-0.035278,0.016527,-0.01153
"PS 18:0_22:6",-0.048699,0.090142,0.044269,-0.1038,0.074155,-0.09299,0.039994,0.0047734
"PS 36:1",-0.043311,-0.03519,0.047959,-0.077444,0.045308,-0.049489,0.029484,-0.028064
"PS 36:2",-0.043274,0.064936,0.01067,-0.030759,0.09012,-0.11924,-0.014667,0.022837
"PS 38:3",-0.048042,0.070097,0.010518,-0.054311,0.13262,-0.056298,0.036224,0.007238
"PS 40:4",-0.046787,0.052625,-0.034615,-0.049717,0.12154,-0.061109,-0.012833,-0.020751
"SHexCer 34:1;3O",-0.020471,0.0067344,0.013419,-0.036149,-0.039648,0.003143,-0.033866,0.056593
"SHexCer d34:1",-0.022044,0.029502,0.0032195,-0.018534,-0.016633,0.0068803,-0.011303,0.038857
"SM 12:1;2O/32:8",0.034503,-0.088622,0.043935,-0.024067,0.049877,0.046232,-0.076957,0.047663
"SM 16:1;2O/16:0",-0.021238,0.0017343,0.038787,0.01637,-0.043347,0.013372,-0.021657,-0.058902
"SM 18:0;2O/21:0",0.0037024,-0.071267,0.051292,-0.035072,-0.03977,0.024518,0.043193,-0.0055115
"SM 20:0;2O/22:3",-0.048516,-0.039641,0.032355,-0.0020155,0.0014892,0.003432,-0.060904,0.073785
"SM 20:3;2O/24:0",-0.036788,-0.072079,0.066498,0.023516,-0.020679,0.012958,-0.079205,0.069436
"SM 22:1;2O/12:0",-0.032276,-0.0053126,0.036734,-0.058075,-0.032725,0.060407,-0.045376,0.016343
"SM 24:1",-0.030441,-0.091574,0.075538,0.0098114,-0.042621,0.014982,-0.026371,0.047056
"SM 25:2;2O/15:1",-0.027097,-0.059221,0.060245,-0.065704,0.00093552,0.016818,-0.03072,0.080138
"SM 26:0;2O/18:1",-0.025138,-0.031884,0.038532,-0.028054,-0.019398,0.037008,-0.017108,0.020531
"SM 30:2;2O (FA 14:0)",0.014782,-0.065314,0.07666,-0.027183,0.019635,0.044309,-0.047123,0.0071667
"SM 32:0;3O",-0.021602,-0.038134,0.045822,-0.0060245,-0.073127,-0.0011164,0.041131,0.035793
"SM 34:0;3O",-0.044375,0.0022786,0.040939,0.01991,-0.049326,0.039429,-0.05687,0.0095138
"SM 34:2;3O",-0.0041015,-0.076636,0.093499,-0.021359,-0.10933,0.03676,-0.0039959,0.033053
"SM 35:1;2O",-0.025734,-0.0059499,0.062732,-0.054569,0.0020384,0.019009,-0.0082667,-0.020054
"SM 38:4;3O",-0.025384,-0.018683,0.049595,-0.12493,0.11803,0.042008,-0.019447,-0.0075759
"SM 42:0;3O",0.00044599,-0.031761,0.027055,0.043176,-0.030593,0.0041812,0.0093691,0.049144
"SM 42:1;3O",-0.0081753,-0.076687,0.074544,0.0053147,-0.059033,0.044357,-0.041212,0.035343
"SM 42:2;3O",0.0092751,-0.06266,0.093665,-0.0017641,-0.072511,0.042299,-0.031139,0.028696
"SM 42:5;3O",-0.0020849,-0.01868,0.043375,-0.12962,0.068306,-0.013961,-0.0059042,0.032335
"SM 42:7;3O",0.023212,-0.19965,0.11628,-0.00063346,-0.026452,-0.043381,0.054242,-0.049885
"SM 44:1;2O",-0.018999,-0.038255,0.025886,0.030425,-0.035545,0.0027511,-0.02084,0.021653
"SM 46:5;3O",0.020732,-0.043237,0.031823,-0.090869,0.073368,0.016128,-0.061853,0.010483
"SM d30:1",0.0085573,-0.020299,0.0684,0.026733,-0.089922,-0.0049398,0.036634,-0.0074745
"SM d31:1",0.0082795,-0.023584,0.063157,0.014001,-0.061568,-0.028593,0.032354,-0.043734
"SM d32:1",0.0023406,-0.0069995,0.060958,0.0087026,-0.041613,0.0076984,-0.0030712,-0.0072775
"SM d32:2",-0.0034736,-0.055969,0.093891,0.01992,-0.027225,-0.018707,-0.025454,0.044553
"SM d33:1",-0.029041,-0.059429,0.050148,-0.019937,-0.02746,0.05924,0.010486,-0.0077636
"SM d34:0",-0.037841,-0.01434,0.021521,0.0065379,-0.060468,0.0047553,-0.025537,0.040149
"SM d34:1",-0.034061,-0.0191,0.050748,-0.052447,-0.026823,0.063367,-0.0414,0.009571
"SM d34:2",-0.027841,-0.082179,0.086582,-0.039515,0.0013295,0.048255,-0.042268,0.039557
"SM d35:1",-0.029457,-0.06639,0.061144,-0.053914,-0.007936,0.057454,0.01788,-0.016129
"SM d35:2",-0.033928,-0.055359,0.070441,-0.030557,0.0046256,0.075426,-0.037059,0.0024794
"SM d36:0 Isomer A",-0.031365,-0.058042,0.056612,-0.064003,-0.035778,0.046267,0.01224,-0.00442
"SM d36:0 Isomer B",-0.032588,-0.022221,0.015274,-0.031941,-0.021155,0.030446,0.051639,0.008685
"SM d36:1",-0.032106,-0.067981,0.059774,-0.054302,-0.030826,0.047923,0.010612,-0.0019086
"SM d36:2",-0.037677,-0.07917,0.080447,-0.072054,0.016287,0.063378,-0.018092,0.012655
"SM d37:1 Isomer B",-0.015851,-0.060557,0.065774,-0.060933,-0.024757,0.01455,0.017391,0.021045
"SM d38:0 Isomer A",-0.0034165,-0.094593,0.065639,-0.029553,-0.043151,0.010112,0.034666,0.015699
"SM d38:0 Isomer B",-0.021436,-0.047811,0.012109,-0.010041,-0.036338,0.019619,0.038351,0.02267
"SM d38:1",-0.0016886,-0.10513,0.07061,-0.025062,-0.039972,0.01246,0.03228,0.030943
"SM d38:2",-0.026441,-0.061238,0.079541,-0.057958,-0.0088658,0.039993,-0.030488,0.037197
"SM d38:3",-0.02955,-0.034903,0.044625,-0.080541,0.036659,0.016429,-0.0075187,0.070362
"SM d39:1",0.013839,-0.070287,0.052396,-0.028078,-0.039759,0.0082947,0.047875,0.007116
"SM d39:2 Isomer B",-0.016986,-0.057145,0.064682,-0.065788,0.0076884,0.027956,-0.01098,0.054975
"SM d40:0 Isomer A",-0.027075,-0.10883,0.050011,0.0095488,-0.043642,0.015705,0.022897,0.02335
"SM d40:0 Isomer B",-0.019614,-0.073246,0.016099,0.037223,-0.045878,-0.0074278,0.022206,0.028201
"SM d40:1",-0.024969,-0.1096,0.049129,0.0087474,-0.047302,0.013687,0.023892,0.018867
"SM d40:1 Isomer B",-0.02979,-0.064736,0.027805,-0.017176,-0.019222,0.031184,-0.0068632,0.01024
"SM d40:2 Isomer B",-0.01243,-0.11243,0.085115,-0.025637,-0.015768,0.019488,-0.015257,0.04541
"SM d40:4",-0.0015857,-0.043594,0.046737,-0.019693,-0.047728,0.0060291,0.039156,0.03194
"SM d41:0",0.00049372,-0.077014,0.041241,-0.017694,-0.047901,0.019156,0.020022,0.024638
"SM d41:1",-0.0022432,-0.073366,0.041883,-0.014235,-0.05164,0.018664,0.014256,0.015574
"SM d41:2 Isomer A",-0.0060055,-0.0065464,0.045934,-0.033788,-0.018607,0.017858,-0.020925,0.036896
"SM d41:2 Isomer B",-0.018419,-0.0827,0.086272,-0.043733,-0.030765,0.018942,-0.0017952,0.022497
"SM d42:0",-0.024384,-0.097568,0.052039,0.040635,-0.03221,0.01598,-0.018913,0.032176
"SM d42:1",-0.030566,-0.045156,0.04548,0.018495,-0.022998,0.023278,-0.035386,0.017335
"SM d42:2 Isomer B",-0.034709,-0.040166,0.060868,-0.012103,-0.02096,0.032422,-0.068444,0.039532
"SM d42:3",-0.033783,-0.089538,0.081887,-0.02891,-0.014093,0.031205,-0.058824,0.068661
"SM d43:1",-0.029268,-0.065468,-0.0097122,-0.00048046,-0.03859,0.0051948,0.019188,0.034348
"SM d43:1 Isomer B",-0.011504,-0.063183,0.051726,0.034621,-0.051163,0.011702,-0.0082591,0.0051116
"SM d44:1",-0.0085692,-0.075422,0.043715,0.032468,-0.037276,0.021677,-0.031364,0.03263
"SM d44:2",-0.032794,0.0084859,0.051459,-0.0053976,-0.0047294,-0.021225,-0.045787,0.034982
"SM d44:2 isomer A",-0.021347,-0.084795,0.073388,0.034927,-0.046571,0.0099252,-0.042552,0.044176
"SM d44:3",-0.037143,-0.00030126,0.049122,0.0251,0.015933,0.017148,-0.015998,0.056848
"SPB 25:0;2O",-0.0072595,0.051535,-0.074674,-0.029341,-0.01311,-0.023942,0.023119,0.04162
"SPB 26:0;2O",-0.011791,0.026136,0.00081999,0.0070874,0.056899,-0.02828,0.026721,0.0092824
"TG 10:0_12:0_18:2",0.019952,-0.072594,0.061295,-0.024615,-0.027183,0.059211,-0.016205,0.011709
"TG 14:0_16:0_17:1",0.014732,0.055931,-0.067486,-0.042328,0.038462,0.014686,0.034329,-0.034443
"TG 16:0_18:1_20:0",0.13266,-0.13013,-0.055698,0.07252,0.045334,-0.0027208,-0.06219,0.013288
"TG 22:0",0.022523,0.090313,-0.059284,-0.0049153,0.0099964,0.028713,-0.065751,-0.0083903
"TG 28:0",-0.01053,0.055612,-0.032799,-0.0254,-0.025338,-0.030089,0.043322,-0.015925
"TG 34:0",0.021233,0.12387,-0.083748,-0.0176,0.0068288,0.074342,-0.033332,-0.049614
"TG 36:0",0.027256,0.099994,-0.078291,0.0023126,0.029072,0.038916,-0.032864,-0.032083
"TG 38:0",0.042159,0.087327,-0.063573,0.01278,0.026553,0.049835,-0.030437,-0.04149
"TG 40:0",0.051156,0.055523,-0.085467,0.017542,0.0019367,0.051965,0.025182,-0.12241
"TG 40:1",-0.0010569,-0.039679,0.018637,0.016434,-0.093995,0.062473,0.030657,-0.046396
"TG 42:0",0.027816,-0.023008,0.011857,0.060402,-0.047999,0.022462,0.036163,-0.12382
"TG 42:1",0.065876,0.056948,-0.067652,0.029957,0.012601,0.049536,0.050257,-0.1053
"TG 42:2",0.043476,0.035163,-0.027017,0.011929,-0.017515,0.036254,0.07431,-0.039425
"TG 43:0",0.0014365,0.10534,-0.041838,-0.023561,-0.0096771,0.0038819,0.0027537,-0.041902
"TG 44:0",0.070882,-0.0077049,-0.026044,0.038133,-0.043765,0.032315,0.087037,-0.12074
"TG 44:1",0.025009,-0.068047,0.053982,0.092978,-0.065247,-0.010629,0.013753,-0.05168
"TG 44:2",0.037931,0.043759,-0.053662,-0.023806,-0.044521,0.021527,0.0010609,-0.033567
"TG 45:0",0.011286,0.061235,-0.045743,-0.035096,-0.0034498,-0.0057716,0.03369,-0.031077
"TG 45:1",0.0063712,0.024454,0.0097319,0.045823,-0.021607,0.0017593,0.016288,-0.0065083
"TG 46:0",0.066106,0.0019134,-0.080535,0.036362,-0.023353,-0.011114,0.11501,-0.15218
"TG 46:1",0.099047,-0.034352,-0.079011,0.067688,0.0032816,-0.035308,0.15092,-0.12632
"TG 46:2",0.042933,0.035733,-0.069901,0.034474,-0.013294,0.01912,-0.012428,-0.013407
"TG 47:0|TG 14:0_16:0_17:0",0.023514,0.071904,-0.072465,-0.027355,0.0021787,0.0043987,0.028997,-0.067358
"TG 47:2",0.0052459,0.06767,-0.044397,-0.025424,-0.014946,0.035261,0.003771,-0.010817
"TG 47:3 Isomer B",-0.011848,0.067363,-0.025831,-0.074136,0.006828,0.032884,-0.0095535,0.054054
"TG 48:0",0.091102,-0.05646,-0.060581,0.047958,-0.014949,-0.036347,0.13009,-0.13834
"TG 48:1",0.10523,-0.076982,-0.048416,0.085268,-0.022362,-0.067781,0.14898,-0.12883
"TG 48:2",0.10434,-0.052501,-0.04706,0.043742,-0.0057472,-0.053162,0.096787,-0.052539
"TG 48:3",0.1107,-0.035779,-0.047308,0.057621,0.0061347,-0.032429,0.093612,-0.040039
"TG 49:0",0.051132,0.039397,-0.089617,-0.0023328,0.026723,0.0005479,0.03012,-0.090865
"TG 49:1",0.070524,0.00012382,-0.071626,0.02841,0.009945,-0.028981,0.057895,-0.10216
"TG 49:2",0.059874,0.022564,-0.071611,-0.014916,0.021505,-0.037551,0.04634,-0.048798
"TG 49:3",0.018625,0.042688,-0.074606,-0.038981,0.0089671,0.0013597,0.011178,-0.017788
"TG 50:0",0.10597,-0.07355,-0.088851,0.050082,0.015106,-0.036512,0.10153,-0.13081
"TG 50:1",0.12532,-0.15131,-0.0013948,0.066177,-0.0045091,-0.050494,0.11822,-0.066714
"TG 50:2",0.1229,-0.13278,0.0099098,0.053768,0.002198,-0.063606,0.093154,-0.030707
"TG 50:3 Isomer A",0.1338,-0.10131,0.012531,0.029438,0.018424,-0.075852,0.082977,0.0069457
"TG 50:4",0.12242,-0.080881,-0.00046517,0.022969,0.017625,-0.071634,0.044673,0.062102
"TG 51:0",0.043948,0.014246,-0.082958,-0.0038004,0.019306,0.01266,0.025044,-0.09573
"TG 51:1 Isomer B",0.097366,-0.037364,-0.088734,0.066921,0.019198,-0.041321,0.088288,-0.099953
"TG 51:2 Isomer A",0.10997,-0.059949,-0.042824,0.056658,0.018935,-0.038277,0.067653,-0.051128
"TG 51:3",0.11441,-0.044459,-0.035396,0.012121,0.021162,-0.056406,0.047687,0.014992
"TG 51:4",0.099233,-0.015419,-0.02677,-0.012708,0.018148,-0.059969,0.010923,0.059815
"TG 52:0",0.096685,0.01449,-0.11413,0.020566,0.051353,-0.0027798,0.0085344,-0.11445
"TG 52:1",0.1362,-0.13926,-0.056384,0.076363,0.035876,-0.028869,0.04319,-0.055094
"TG 52:2",0.12869,-0.15059,0.030945,0.045485,0.014707,-0.03219,0.037819,0.0096293
"TG 52:3",0.1296,-0.13051,0.02637,-0.001584,0.0304,-0.032311,-0.0070235,0.072824
"TG 52:4",0.12683,-0.10343,0.018519,-0.030657,0.040119,-0.041998,-0.02224,0.10832
"TG 52:4;O2|TG 16:0_18:1_18:3;O2",0.092707,-0.15107,0.0068952,0.094439,-0.046394,0.026152,-0.035321,0.066401
"TG 52:5",0.10469,-0.034666,-0.001274,-0.036288,0.030074,-0.060525,-0.037537,0.11703
"TG 53:2",0.11737,-0.08748,-0.045887,0.050903,0.017039,-0.033287,0.036896,-0.040092
"TG 53:3",0.12094,-0.072808,-0.027724,0.027546,0.021023,-0.020396,-0.014893,0.027488
"TG 53:4",0.11572,-0.040969,-0.048519,-0.0021396,0.023031,-0.022723,0.0074201,0.095551
"TG 54:0",0.060127,0.075145,-0.11003,-0.0032833,0.057266,0.0031704,-0.043729,-0.03594
"TG 54:1",0.12208,-0.066521,-0.11496,0.062569,0.056713,-0.020909,-0.037013,-0.045896
"TG 54:2",0.13858,-0.13527,-0.050679,0.076032,0.045946,-0.0041117,-0.073592,0.020312
"TG 54:3",0.13282,-0.11758,0.015433,0.054266,0.027616,0.017503,-0.11895,0.093688
"TG 54:4",0.12861,-0.08661,0.0041412,0.0068566,0.034483,0.020216,-0.11516,0.15984
"TG 54:5 Isomer A",0.11593,-0.062976,-0.018322,-0.023634,0.040783,-0.0041477,-0.089642,0.17434
"TG 54:6 Isomer A",0.094204,-0.019454,-0.021713,-0.038215,0.040149,-0.0092822,-0.095511,0.16085
"TG 54:6 Isomer B",0.088351,-0.0019313,0.0051893,-0.058868,0.021516,-0.084601,0.0057129,0.088463
"TG 54:7 Isomer A",0.078144,-0.0039476,-0.044554,-0.029252,0.051999,0.018376,-0.070075,0.12667
"TG 55:3",0.08179,-0.041859,-0.060171,0.039178,0.0030181,0.047501,-0.055234,0.032748
"TG 55:4",0.062079,0.02613,-0.05078,0.037806,0.0065362,-0.037906,-0.06594,0.083415
"TG 56:1",0.078575,-0.0019393,-0.10537,0.060489,0.046667,-0.014949,-0.06994,0.033391
"TG 56:2 Isomer B",0.10323,-0.014504,-0.080369,0.088594,0.017347,-0.0068616,-0.1319,0.095872
"TG 56:3",0.11891,-0.067241,-0.025591,0.076578,0.026811,0.0016115,-0.12219,0.15651
"TG 56:4",0.11548,-0.046096,-0.011505,0.036118,0.030895,-0.031504,-0.059018,0.16508
"TG 56:6",0.11464,-0.047282,0.028718,-0.05179,0.057347,-0.11802,-0.01107,0.052454
"TG 56:7 Isomer A",0.11304,-0.039395,0.036246,-0.062079,0.044843,-0.066922,-0.021394,0.092865
"TG 56:7 Isomer B",0.11676,-0.0064451,0.049276,-0.062364,0.0078634,-0.15235,0.061581,0.047332
"TG 56:8 Isomer A",0.10546,0.032165,0.036762,-0.079412,0.0041548,-0.13553,0.034344,0.082246
"TG 58:2",0.081681,-0.01006,-0.065558,0.078747,0.031639,-0.016707,-0.16834,0.1138
"TG 58:3",0.089136,0.0091291,-0.061714,0.041067,-0.0082607,-0.023576,-0.14498,0.17725
"TG 58:4",0.057999,0.011239,-0.078541,0.0036194,-0.044645,-0.0061031,-0.1218,0.16169
"TG 58:8",0.11202,-0.010198,0.061547,-0.061221,0.015152,-0.10803,0.027147,0.10139
"TG 58:9",0.10193,0.015602,0.032566,-0.050876,0.038792,-0.11501,0.01952,0.11954
"TG 60:1",0.044291,0.025632,-0.081747,0.022716,0.064238,0.035937,-0.11388,0.018337
"TG 60:2",0.060346,0.023604,-0.05944,0.059314,0.044744,-0.0028868,-0.16251,0.090895
"TG 60:3",0.057643,0.021249,-0.072063,0.035273,0.017979,0.015151,-0.11982,0.13494
"TG 64:2",0.065955,0.0030452,-0.058524,0.072282,0.027474,0.00014495,-0.16529,0.12219
"TG 64:3",-0.030124,0.071078,-0.0039469,-0.02372,-0.053144,0.059151,-0.060936,0.041868
"trihydroxyoctadec-15-enoic acid",-0.055045,-0.024682,-0.0060607,0.14439,-0.045849,-0.028336,-0.023604,0.039437
