"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"PC P-42:2 or PC O-42:3",-0.0047903,0.021102,-0.02289,0.030489,-0.082427,0.019471,-0.020953,0.040824
"PC P-42:4 or PC O-42:5",-0.032715,-0.0087159,-0.022864,0.012923,-0.012756,0.11202,-0.035186,0.013257
"PC P-42:5 or PC O-42:6 Isomer A",0.042854,-0.061858,-0.0022722,-0.0077923,-0.00013767,0.023984,0.024321,0.018141
"PC P-44:4 or PC O-44:5",-0.012138,0.0073977,-0.0079173,0.025029,-0.044949,0.10652,-0.063624,0.02425
"PE 16:1_18:1",-0.048308,-0.057855,0.12582,-0.016856,-0.051795,-0.062337,0.043941,-0.053253
"PE 34:1",-0.031669,-0.063328,0.097861,-0.010246,0.0056859,-0.11075,0.068694,-0.058394
"PE 34:2",-0.022849,-0.069318,0.14777,-0.018973,-0.035244,-0.081589,0.047339,0.0084474
"PE 36:1",-0.029914,-0.077317,0.080456,0.000055466,0.0093426,-0.12304,0.055956,-0.011023
"PE 36:2",-0.029043,-0.07213,0.12054,-0.0097132,-0.016186,-0.086284,0.035598,0.0031794
"PE 36:3",0.0083254,-0.074964,0.13536,-0.032551,-0.017377,-0.017527,0.00061397,0.032394
"PE 36:4",-0.036299,-0.09607,0.17828,-0.018166,-0.039944,-0.0090903,-0.011893,0.0029545
"PE 38:4",0.0078852,-0.094792,0.15388,0.0018485,-0.036034,0.028871,0.010639,-0.004077
"PE 38:5",-0.0011687,-0.078938,0.13879,-0.02373,0.020828,0.039239,0.02603,-0.0010651
"PE 38:6",0.020503,-0.095995,0.16481,-0.01448,-0.06429,0.0040194,-0.030403,-0.047105
"PE 38:6 Isomer B",0.039921,-0.054842,0.083969,0.007349,-0.026358,0.02609,0.0025793,-0.059857
"PE O-16:1_18:1",0.030762,-0.089074,0.10861,-0.016404,0.0031063,-0.050663,0.013371,0.0088585
"PE O-16:1_18:2",0.036801,-0.064423,0.093887,-0.032131,-0.026475,-0.011529,0.040358,0.02624
"PE O-16:1_22:6",0.058326,-0.096018,0.11929,-0.037247,-0.049117,0.014779,-0.00093569,-0.025487
"PE O-18:1_16:0",0.028418,-0.029804,0.057773,-0.0074329,0.027414,-0.096509,0.12698,-0.015152
"PE O-18:1_22:6",0.049265,-0.088724,0.061131,0.0038953,-0.020114,0.026648,0.032681,-0.10877
"PE O-38:6 Isomer A",0.011386,-0.062588,0.09874,-0.043733,-0.0061526,-0.047472,0.03628,0.029033
"PE O-40:4",0.068615,-0.054129,0.062603,0.0098518,0.05321,0.0026352,-0.0074408,-0.064258
"PE O-40:5 Isomer B",0.0013531,-0.097448,0.14986,0.00037266,-0.00078908,0.015343,0.015207,-0.033465
"PE O-40:6 Isomer B",-0.031375,-0.11054,0.12698,-0.033665,-0.1105,-0.14833,0.13537,0.13999
"PE P-34:1 or PE O-34:2",-0.17784,0.044317,0.070214,0.00091012,-0.051413,0.034947,0.012051,-0.086469
"PE P-36:1 or PE O-36:2",-0.013652,-0.085716,0.13421,-0.013067,-0.0054022,-0.071708,0.044842,-0.011531
"PE P-36:2 or PE O-36:3",0.012484,-0.088351,0.14625,-0.031334,-0.0208,-0.017099,0.015734,-0.00023373
"PE P-36:4 or PE O-36:5",-0.020116,-0.094208,0.19217,-0.043275,-0.021349,-0.00047588,0.010885,-0.0013367
"PE P-38:4 or PE O-38:5",-0.056219,-0.053101,0.084736,0.0037704,-0.03368,-0.0095723,0.017354,-0.087124
"PE P-38:5 or PE O-38:6",0.027604,-0.081526,0.18763,-0.04703,-0.0017915,0.046359,0.00060344,-0.013132
"PE P-40:4 or PE O-40:5 Isomer A",-0.0096398,-0.088733,0.15725,-0.0050904,0.01231,-0.041302,0.048952,0.0017913
"PE-O 18:1_22:6",0.03561,-0.12179,0.14599,-0.01487,-0.0010428,-0.0052531,-0.0048714,-0.057503
"PEtOH 16:0_16:0",0.032529,-0.04642,0.069314,-0.1442,0.027988,0.0089949,0.1061,-0.1593
"PEtOH 16:0_16:1",0.040815,-0.008036,0.068482,-0.12798,0.068252,-0.04758,0.1208,-0.11759
"PEtOH 16:0_18:1",-0.018863,0.017469,0.13542,-0.20685,0.080862,-0.01882,0.18219,-0.23183
"PEtOH 16:0_20:4",0.056757,-0.053455,0.065995,-0.10565,0.011619,0.04933,0.086453,-0.19757
"PEtOH 16:1_16:1",0.0014425,-0.0035334,0.13552,-0.12228,0.057659,-0.1472,0.063818,0.05468
"PEtOH 16:1_18:1",0.018147,-0.010688,0.12504,-0.2034,0.062067,0.002433,0.22074,-0.18574
"PEtOH 18:1_18:1",0.0021556,0.0079688,0.094401,-0.17379,0.066756,0.0096858,0.17551,-0.21379
"PEtOH 18:1_20:4",0.01525,0.00083049,0.051424,-0.14469,0.094256,-0.019865,0.19615,-0.13434
"PEtOH 36:1",-0.0028818,0.0026041,0.088561,-0.14723,0.04167,-0.034512,0.17653,-0.20713
"PFAP-FT_diPAP",0.078019,0.010177,0.090916,-0.1674,-0.26181,0.26127,-0.048584,0.073596
"PGE2",0.047688,0.029967,-0.0002575,-0.052525,0.048082,-0.14507,0.060339,-0.011397
"Phosphatidylethanolamine alkenyl 16:0-20:4",-0.025228,-0.090295,0.20412,-0.053028,-0.08056,0.0021683,-0.019796,0.025817
"Phosphatidylethanolamine alkenyl 18:0-18:2",-0.0073438,-0.067968,0.1323,-0.012508,0.0036072,-0.043166,0.016175,-0.02967
"PI 16:0_16:0",-0.070069,0.054974,-0.041393,0.048175,0.0093271,0.022832,-0.048228,-0.089945
"PI 18:0_20:4",-0.034189,-0.017141,0.030532,0.052591,-0.049464,0.13012,-0.095416,0.0038916
"PI 32:1",-0.03159,0.060696,-0.057458,0.051742,-0.047939,-0.047462,0.011341,0.035553
"PI 34:1 Isomer A",-0.06377,0.047539,-0.025441,0.043957,-0.0031276,0.057475,-0.022327,-0.041278
"PI 34:2",-0.014903,0.02379,0.0038597,0.034811,-0.056922,0.085547,-0.078054,-0.023366
"PI 34:2 Isomer B",-0.0101,-0.00065268,-0.019507,0.03013,-0.074715,0.10942,-0.035589,0.0008901
"PI 36:1 Isomer A",-0.023522,0.04877,-0.031206,0.056904,0.021668,0.057909,-0.0094738,-0.093659
"PI 36:4",-0.022618,-0.015712,0.051805,0.048033,0.035844,0.1084,-0.10837,0.029523
"PI 38:3",0.00793,0.02751,-0.02912,0.045969,-0.020104,0.073206,-0.038317,0.034286
"PI 38:4",-0.064046,0.012901,0.014623,0.04598,-0.01893,0.13513,-0.11232,0.075145
"PMeOH 16:0_18:1",0.031717,-0.022249,-0.067748,0.071925,0.10082,-0.23267,0.18292,-0.09633
"PS 16:0_22:4",-0.058806,-0.0081681,0.15827,-0.026398,-0.017413,0.082729,-0.025433,-0.011708
"PS 18:0_22:6",0.020963,-0.035929,0.12129,-0.034697,-0.017641,0.080817,-0.042218,-0.023535
"PS 36:1",-0.01915,0.0095729,0.07531,-0.015955,-0.013322,-0.058653,0.04038,0.033304
"PS 36:2",0.00084108,0.018875,0.10304,-0.03807,0.023503,0.0049272,-0.025621,0.022573
"PS 38:3",-0.024154,0.0019817,0.089556,-0.042586,-0.050165,-0.0091482,0.0033233,-0.023674
"PS 40:4",0.027377,-0.070826,0.10826,-0.022567,-0.0093261,0.042728,-0.017853,0.032274
"SHexCer 34:1;3O",0.023343,0.022733,0.018082,-0.03313,0.071682,0.030607,-0.026286,0.023657
"SHexCer d34:1",-0.013687,-0.022144,-0.030473,-0.048975,0.024375,0.041931,-0.034889,-0.030012
"SM 12:1;2O/32:8",-0.033454,0.017285,-0.02753,0.027191,-0.008591,-0.013457,-0.024025,0.10061
"SM 16:1;2O/16:0",0.0048289,-0.024557,0.011809,-0.038379,0.043832,-0.014451,-0.0044749,0.026718
"SM 18:0;2O/21:0",-0.088786,0.040326,-0.053714,0.01003,0.026029,-0.000001784,0.0085067,0.0039311
"SM 20:0;2O/22:3",0.0074872,0.017736,0.027225,-0.010285,0.033114,-0.0011335,0.023179,0.064423
"SM 20:3;2O/24:0",-0.099573,0.072588,0.052429,-0.023075,-0.027027,-0.060671,0.026138,0.03167
"SM 22:1;2O/12:0",-0.002375,0.021467,-0.0023427,-0.0089116,0.047876,-0.039032,-0.039245,0.00075397
"SM 24:1",-0.13712,0.08381,0.019764,-0.0042241,-0.016867,-0.045945,0.023569,-0.010331
"SM 25:2;2O/15:1",-0.08299,0.042622,0.015138,0.0037259,-0.042975,0.023705,-0.0088333,-0.0004437
"SM 26:0;2O/18:1",-0.17091,0.084884,0.0051492,0.0057516,-0.042789,0.040247,-0.0077939,-0.086388
"SM 30:2;2O (FA 14:0)",-0.018067,0.030763,0.0023092,0.040106,-0.06758,-0.016276,0.034517,0.00026299
"SM 32:0;3O",-0.035859,0.03693,-0.054195,-0.018019,0.029227,-0.029024,0.0095908,0.015624
"SM 34:0;3O",-0.082963,0.052823,-0.0020606,-0.062077,0.054102,-0.031494,-0.02627,0.0036449
"SM 34:2;3O",-0.01461,0.03987,-0.10282,-0.0031168,0.059361,-0.054069,0.024298,0.10456
"SM 35:1;2O",-0.024852,-0.037203,0.026495,0.013621,0.049047,0.049851,-0.01578,0.036738
"SM 38:4;3O",-0.027171,-0.031579,0.027936,-0.026429,0.0056288,0.068427,-0.10566,0.12805
"SM 42:0;3O",0.013469,0.0057671,-0.049668,-0.014021,0.055745,-0.10695,0.055133,0.031526
"SM 42:1;3O",-0.056587,0.057704,-0.042087,0.0013181,0.048166,-0.066587,0.034962,0.01934
"SM 42:2;3O",-0.0043138,0.0023351,-0.016926,-0.0036467,0.051575,-0.14062,0.042855,0.049258
"SM 42:5;3O",-0.036938,0.0056461,0.011469,0.0071535,-0.026678,0.056531,-0.064376,0.09581
"SM 42:7;3O",-0.032763,0.020147,-0.1474,0.093669,0.10276,-0.17421,0.077668,-0.083101
"SM 44:1;2O",0.0082403,0.01885,0.019982,-0.019421,0.03044,-0.13084,0.035556,0.051973
"SM 46:5;3O",-0.0072842,0.0082314,0.010766,0.013346,-0.03591,0.063061,-0.065055,0.075244
"SM d30:1",-0.041826,-0.0076824,-0.078734,-0.02442,0.090053,-0.050269,0.0014031,0.031598
"SM d31:1",-0.023049,-0.0090699,-0.080175,-0.014441,0.066965,0.0038671,-0.0041287,0.01087
"SM d32:1",-0.080801,0.03132,-0.01956,-0.0077681,0.020718,-0.019734,-0.002914,-0.0051508
"SM d32:2",-0.024974,0.0096281,-0.084778,0.010092,0.079612,-0.04827,0.012121,0.044301
"SM d33:1",-0.13348,0.06113,0.017658,-0.013605,0.0057559,-0.017036,0.013951,0.0082643
"SM d34:0",-0.11662,0.070852,0.012645,-0.010085,0.025835,-0.026106,-0.007204,-0.046813
"SM d34:1",-0.097707,0.053686,0.002256,-0.00082673,-0.0026793,0.017099,-0.013992,-0.039667
"SM d34:2",-0.11409,0.062098,-0.036297,0.012514,0.02261,-0.012588,-0.0061138,0.00011491
"SM d35:1",-0.10194,0.038645,0.020499,-0.0052026,-0.0010857,-0.03004,0.008789,0.029539
"SM d35:2",-0.13202,0.055584,0.0031812,0.0026363,-0.0068924,-0.010979,0.0074187,-0.0095655
"SM d36:0 Isomer A",-0.075601,0.032217,0.026464,0.017407,-0.0036477,-0.057436,0.00094611,0.029685
"SM d36:0 Isomer B",0.062185,-0.025554,0.0067908,0.017875,0.040962,-0.095499,-0.019638,0.035747
"SM d36:1",-0.11538,0.054033,0.018639,0.016281,-0.017565,-0.020292,-0.0019306,-0.016577
"SM d36:2",-0.11362,0.047211,0.0070214,0.022823,-0.02098,-0.038334,-0.0028114,0.0033136
"SM d37:1 Isomer B",-0.094503,0.032929,-0.0075572,0.013764,0.011518,-0.016103,0.0054385,0.031857
"SM d38:0 Isomer A",-0.06712,0.036715,-0.037378,0.0059507,0.023825,-0.061865,0.022417,0.071586
"SM d38:0 Isomer B",-0.030317,0.050339,-0.031414,0.0097995,0.048891,-0.096597,0.011264,-0.034774
"SM d38:1",-0.11188,0.062383,-0.024495,0.0086727,0.0066358,-0.024911,0.013665,0.016502
"SM d38:2",-0.089688,0.037198,0.0047167,0.013091,-0.007125,-0.018093,0.0023901,0.013329
"SM d38:3",-0.049397,0.027439,0.0076551,0.01968,-0.037167,-0.0073799,0.026128,0.014182
"SM d39:1",-0.10875,0.047904,-0.050442,0.012949,0.023457,0.003877,0.0081627,0.0036043
"SM d39:2 Isomer B",-0.046705,-0.020111,-0.062901,0.0047295,0.019985,-0.0015188,0.0059502,0.02542
"SM d40:0 Isomer A",-0.12369,0.075141,-0.0026856,-0.0012857,0.0078721,-0.051393,0.018859,-0.0051499
"SM d40:0 Isomer B",-0.10297,0.072614,-0.010394,0.014718,0.014106,-0.066235,0.016687,-0.049978
"SM d40:1",-0.12278,0.07396,-0.0018305,-0.0016727,0.0095908,-0.053453,0.017909,0.00064569
"SM d40:1 Isomer B",-0.10201,0.058358,0.00018307,0.0082604,-0.0050563,0.001319,0.0081068,-0.03208
"SM d40:2 Isomer B",-0.10937,0.05999,-0.038343,0.0072438,0.020223,-0.026395,0.01161,0.021106
"SM d40:4",-0.01524,0.014845,-0.014169,0.008438,0.022179,-0.043937,0.0017251,0.0064684
"SM d41:0",-0.10088,0.056472,-0.025264,0.006748,0.021134,-0.017799,0.015527,-0.014993
"SM d41:1",-0.095472,0.056354,-0.027669,0.0050846,0.02248,-0.026418,0.012493,0.0074635
"SM d41:2 Isomer A",-0.046918,0.023069,-0.04183,0.0046292,0.01978,-0.0018515,0.0018555,-0.031204
"SM d41:2 Isomer B",-0.1025,0.044962,-0.047845,0.01031,0.024138,-0.011756,0.022502,0.015057
"SM d42:0",-0.11566,0.067657,0.02134,-0.015958,0.017641,-0.08278,0.024234,0.0084107
"SM d42:1",-0.073673,0.050167,0.030345,-0.016659,0.0055244,-0.054159,0.027716,-0.0073661
"SM d42:2 Isomer B",-0.10522,0.066366,0.016042,0.0076415,-0.017474,-0.00047223,0.0077744,-0.049524
"SM d42:3",-0.12225,0.072534,0.0086151,-0.0066293,-0.016406,-0.014113,0.011504,0.013509
"SM d43:1",-0.013856,0.01789,0.033461,-0.037428,0.029137,-0.10677,0.063221,0.024839
"SM d43:1 Isomer B",-0.071016,0.034129,0.0031642,-0.020303,0.027589,-0.094186,0.045449,0.046748
"SM d44:1",-0.088314,0.06721,-0.0018052,-0.015364,0.011443,-0.094809,0.040678,0.014538
"SM d44:2",-0.034022,0.030341,0.01572,-0.0045497,-0.034139,-0.01815,0.026317,-0.017685
"SM d44:2 isomer A",-0.091273,0.0652,0.023954,-0.021279,0.010967,-0.09764,0.037969,0.017556
"SM d44:3",0.0082283,0.0198,0.050053,-0.045408,-0.010838,-0.016919,0.016388,0.012392
"SPB 25:0;2O",0.074656,-0.025333,0.17516,0.014768,0.080096,-0.037894,-0.10688,-0.058941
"SPB 26:0;2O",0.079091,-0.064641,0.025473,0.00015976,0.038508,0.015367,-0.019352,-0.011157
"TG 10:0_12:0_18:2",-0.087348,0.064387,-0.039633,0.033746,-0.025449,0.04005,0.00052622,-0.059615
"TG 14:0_16:0_17:1",0.081127,-0.06198,-0.0003314,0.020545,-0.034425,0.025405,-0.010312,-0.065659
"TG 16:0_18:1_20:0",-0.0033435,0.046363,-0.090309,0.13576,-0.085983,-0.10127,0.081246,-0.022251
"TG 22:0",0.092576,-0.035738,0.000062303,-0.027047,-0.055867,0.081043,-0.022738,0.055502
"TG 28:0",0.089097,-0.038669,0.025396,0.011001,0.034929,0.0069455,-0.022422,0.017743
"TG 34:0",0.094648,-0.05022,0.02034,-0.018205,-0.091053,0.083267,-0.065044,0.051224
"TG 36:0",0.085397,-0.025098,0.0012914,-0.03055,-0.078748,0.041523,-0.012664,0.06939
"TG 38:0",0.069349,-0.025064,-0.031777,-0.021642,-0.077128,0.054336,-0.031899,0.031977
"TG 40:0",0.068198,-0.070946,-0.072616,0.00047997,-0.024162,0.060612,-0.010639,-0.018765
"TG 40:1",0.0034357,0.006511,-0.05123,-0.0012153,0.011829,-0.026489,0.038036,-0.08785
"TG 42:0",0.051575,-0.061647,-0.09875,0.044057,0.025367,-0.00086098,0.043496,-0.027528
"TG 42:1",0.03859,-0.069159,-0.091599,0.012025,-0.022577,0.061921,0.022391,-0.064184
"TG 42:2",0.033044,-0.041138,-0.073464,0.027306,0.019737,0.072198,-0.0069806,-0.16928
"TG 43:0",0.0976,-0.068054,0.013103,-0.0020296,-0.0091766,-0.00064916,-0.023076,-0.052114
"TG 44:0",0.042762,-0.054154,-0.11301,0.066979,-0.00089857,0.039135,0.0043446,-0.089851
"TG 44:1",0.0033745,-0.044987,-0.12051,0.069195,0.011555,-0.03982,0.084312,-0.067789
"TG 44:2",0.076007,-0.091475,-0.075759,0.0089408,0.018465,-0.0053146,-0.0023386,0.02094
"TG 45:0",0.08828,-0.041476,-0.01665,0.025765,-0.030374,0.030048,-0.010587,-0.020317
"TG 45:1",0.073049,-0.066966,-0.043388,0.020108,-0.016337,-0.0076879,0.040555,-0.035657
"TG 46:0",0.048088,-0.029113,-0.077524,0.069474,-0.015792,0.01072,0.0015898,-0.13095
"TG 46:1",0.017717,-0.0474,-0.11448,0.084887,-0.042286,0.028347,0.035639,-0.11402
"TG 46:2",0.080362,-0.084611,-0.048058,0.021543,-0.0337,0.031041,0.032327,-0.073852
"TG 47:0|TG 14:0_16:0_17:0",0.088485,-0.039497,-0.0071132,0.03452,-0.0072249,0.0099087,-0.0041986,-0.047956
"TG 47:2",0.084558,-0.084449,0.032865,-0.021209,-0.017499,0.018148,-0.028359,-0.055223
"TG 47:3 Isomer B",0.089041,-0.052569,0.055554,-0.013176,-0.013492,0.051742,-0.044498,-0.015868
"TG 48:0",0.0053241,0.0055297,-0.059699,0.11324,-0.057207,-0.021953,0.017606,-0.12206
"TG 48:1",0.0010341,0.016858,-0.089907,0.11161,-0.080455,-0.012222,0.049962,-0.14306
"TG 48:2",0.03675,-0.015232,-0.11983,0.092984,-0.065523,0.004347,0.060796,-0.093171
"TG 48:3",0.029019,-0.031968,-0.11112,0.061203,-0.062439,0.062271,0.065867,-0.082049
"TG 49:0",0.06908,-0.028813,-0.044438,0.071272,-0.014884,-0.01391,-0.0056281,-0.036762
"TG 49:1",0.046,0.001783,-0.064735,0.090927,-0.0713,-0.035534,0.022027,-0.050386
"TG 49:2",0.059816,-0.015795,-0.044206,0.070142,-0.080435,0.0043096,0.014348,-0.014639
"TG 49:3",0.084253,-0.048271,0.0010403,0.020091,-0.061579,0.010712,-0.012044,0.0063713
"TG 50:0",0.0040267,-0.0056373,-0.089327,0.12208,-0.040968,-0.076818,0.019121,-0.068061
"TG 50:1",-0.040225,0.048371,-0.05759,0.13691,-0.13844,-0.057238,0.060714,-0.093919
"TG 50:2",-0.024357,0.052329,-0.07976,0.12556,-0.12729,-0.024091,0.062462,-0.098688
"TG 50:3 Isomer A",-0.0088411,0.041811,-0.10642,0.11838,-0.14117,0.0087463,0.059158,-0.03582
"TG 50:4",-0.0078379,0.037421,-0.093413,0.085367,-0.1543,0.075507,0.048265,-0.0087152
"TG 51:0",0.068882,-0.04535,-0.029384,0.057119,-0.011123,-0.055224,-0.0014242,-0.019746
"TG 51:1 Isomer B",0.030431,0.0037895,-0.084686,0.1211,-0.066586,-0.071301,0.034486,-0.01689
"TG 51:2 Isomer A",0.017662,0.039334,-0.07688,0.12301,-0.092661,-0.050089,0.056765,-0.043303
"TG 51:3",0.0077926,0.037443,-0.075636,0.1071,-0.13272,0.009023,0.04436,0.011348
"TG 51:4",0.052073,0.0060576,-0.07282,0.071152,-0.090002,0.045926,0.015485,0.039217
"TG 52:0",0.032596,-0.023426,-0.055611,0.08361,-0.010717,-0.076346,0.016435,-0.034618
"TG 52:1",-0.025443,0.027084,-0.09306,0.13623,-0.086524,-0.11298,0.063413,-0.07172
"TG 52:2",-0.048501,0.078827,-0.065969,0.13153,-0.13411,-0.059262,0.057225,-0.074845
"TG 52:3",-0.033574,0.077652,-0.083511,0.12261,-0.16853,-0.00283,0.06183,-0.033108
"TG 52:4",0.0032986,0.058362,-0.096245,0.1106,-0.18772,0.016732,0.059159,0.032135
"TG 52:4;O2|TG 16:0_18:1_18:3;O2",-0.0072144,0.087812,-0.060868,0.072496,-0.093374,-0.14438,0.15047,-0.066944
"TG 52:5",0.038497,0.019276,-0.058662,0.076927,-0.15651,0.049719,0.030574,0.053369
"TG 53:2",0.0055234,0.040583,-0.088859,0.13152,-0.08905,-0.068545,0.053259,-0.000012112
"TG 53:3",0.022346,0.047238,-0.063395,0.11649,-0.11781,-0.042059,0.054826,0.032891
"TG 53:4",0.038317,0.036722,-0.067514,0.089906,-0.13441,0.017394,0.033342,0.088421
"TG 54:0",0.073166,-0.025276,-0.013493,0.033577,-0.038839,-0.029622,0.0054548,0.07628
"TG 54:1",0.0057357,-0.016629,-0.081984,0.090393,-0.025841,-0.11276,0.08417,-0.045413
"TG 54:2",-0.019089,0.050424,-0.098721,0.13851,-0.091761,-0.10462,0.085659,-0.012153
"TG 54:3",-0.0097451,0.077965,-0.066468,0.11649,-0.099221,-0.052629,0.072926,-0.040624
"TG 54:4",0.014631,0.056714,-0.077884,0.093278,-0.13315,-0.0045656,0.072435,0.043885
"TG 54:5 Isomer A",0.043838,0.026726,-0.065409,0.072515,-0.1328,0.027872,0.061548,0.089023
"TG 54:6 Isomer A",0.072428,-0.0097271,-0.022229,0.037853,-0.10706,0.038304,0.043728,0.066051
"TG 54:6 Isomer B",0.062393,-0.028334,-0.075811,0.05994,-0.073777,0.044213,-0.046297,0.078559
"TG 54:7 Isomer A",0.075452,-0.035115,-0.0032632,0.008827,-0.089338,0.013149,0.0042863,0.019367
"TG 55:3",0.072029,0.0094908,-0.04046,0.074914,-0.029325,-0.046198,0.042284,0.020223
"TG 55:4",0.07662,-0.012532,-0.039715,0.04089,-0.077353,-0.015926,-0.00967,0.027669
"TG 56:1",0.058969,-0.031575,-0.044835,0.048481,-0.020586,-0.050683,0.066183,-0.0066121
"TG 56:2 Isomer B",0.037874,0.010492,-0.088856,0.096841,-0.063498,-0.057648,0.086794,-0.0092003
"TG 56:3",0.021874,0.053567,-0.093288,0.10724,-0.098945,-0.0669,0.077033,-0.011373
"TG 56:4",0.034677,0.037619,-0.058549,0.096299,-0.14324,-0.014511,0.046551,0.025086
"TG 56:6",0.024523,0.013182,-0.080584,0.10616,-0.12363,0.086543,-0.074074,0.080727
"TG 56:7 Isomer A",0.011145,-0.00051224,-0.044876,0.084951,-0.10271,0.090492,-0.026332,0.11948
"TG 56:7 Isomer B",0.009149,0.010469,-0.056696,0.10919,-0.14758,0.11207,-0.081919,0.03739
"TG 56:8 Isomer A",0.024671,-0.005961,-0.038422,0.074677,-0.15517,0.10833,-0.056242,0.014755
"TG 58:2",0.061107,0.016462,-0.062345,0.044971,-0.01653,-0.044093,0.058599,-0.0037318
"TG 58:3",0.055448,0.032775,-0.09074,0.036665,-0.023708,-0.018051,0.050649,-0.0068026
"TG 58:4",0.091608,-0.003345,-0.047563,0.011581,0.0041184,-0.00032449,0.021016,-0.012339
"TG 58:8",0.0050891,-0.0081698,-0.038227,0.093629,-0.132,0.12051,-0.067288,0.10022
"TG 58:9",0.048905,-0.017567,-0.048364,0.069599,-0.10038,0.13514,-0.052616,0.052826
"TG 60:1",0.089265,-0.049741,-0.012969,0.0259,-0.020305,-0.029642,0.039314,0.035045
"TG 60:2",0.074784,-0.010852,-0.049113,0.024767,-0.00091425,-0.033336,0.032104,0.0064559
"TG 60:3",0.087827,-0.017309,-0.033365,0.020375,-0.0049034,-0.024515,0.042659,-0.024785
"TG 64:2",0.06012,0.024595,-0.052689,0.02922,-0.0052944,0.0073317,0.038319,-0.017973
"TG 64:3",0.086788,-0.049109,-0.0014024,-0.035177,0.025129,-0.021257,-0.01296,-0.049292
"trihydroxyoctadec-15-enoic acid",0.044178,-0.014044,0.021128,-0.043619,0.01212,-0.093444,0.076641,-0.00059156
